dataset,size,model,explainer,strategy,compression_time_arfpy_Not needed,compression_time_iid_Not needed,compression_time_kernel_thinning_gaussian,compression_time_kernel_thinning_inverse_multiquadric,compression_time_kernel_thinning_matern,compression_time_kernel_thinning_predictions,compression_time_kernel_thinning_sobolev,compression_time_kernel_thinning_stratified,compression_time_stein_thinning_Not needed,explanation_time_arfpy_Not needed,explanation_time_iid_Not needed,explanation_time_kernel_thinning_gaussian,explanation_time_kernel_thinning_inverse_multiquadric,explanation_time_kernel_thinning_matern,explanation_time_kernel_thinning_predictions,explanation_time_kernel_thinning_sobolev,explanation_time_kernel_thinning_stratified,explanation_time_stein_thinning_Not needed,mae_arfpy_Not needed,mae_iid_Not needed,mae_kernel_thinning_gaussian,mae_kernel_thinning_inverse_multiquadric,mae_kernel_thinning_matern,mae_kernel_thinning_predictions,mae_kernel_thinning_sobolev,mae_kernel_thinning_stratified,mae_stein_thinning_Not needed,mmd_arfpy_Not needed,mmd_iid_Not needed,mmd_kernel_thinning_gaussian,mmd_kernel_thinning_inverse_multiquadric,mmd_kernel_thinning_matern,mmd_kernel_thinning_predictions,mmd_kernel_thinning_sobolev,mmd_kernel_thinning_stratified,mmd_stein_thinning_Not needed,top_k_arfpy_Not needed,top_k_iid_Not needed,top_k_kernel_thinning_gaussian,top_k_kernel_thinning_inverse_multiquadric,top_k_kernel_thinning_matern,top_k_kernel_thinning_predictions,top_k_kernel_thinning_sobolev,top_k_kernel_thinning_stratified,top_k_stein_thinning_Not needed
sarcos,128,nn,shapiq,kernel,361.5448822021484,0.0003797769546508,0.339120864868164,0.368250036239624,0.4070052623748779,0.3226742982864379,0.9805649280548095,,0.5799103498458862,14096.309110164642,14302.6027575016,15060.07255895138,15031.19028160572,15000.832018661498,16011.24321911335,14991.22867655754,,13836.102248382567,0.0057704854871174,0.0055546876354618,0.004554711645312,0.0045506976442226,0.0045194976948803,0.0045508088391667,0.040840519885698,,0.0055845347149423,0.0071417496089616,0.0059775641706451,0.0011851001622571,0.0011516075288387,0.0010685816682346,0.0011939409547705,0.6891870379839092,,0.0073424337622144,0.8335742187500002,0.8476220703125001,0.9023095703125,0.902578125,0.904013671875,0.9016455078125,0.197646484375,,0.8333642578125001
sarcos,128,xgb,sage,permutation,372.23684499263766,0.0001579046249389,0.2682430744171142,0.2551633596420287,0.3344686508178711,0.2641567945480346,0.8738019704818726,,0.6633288860321045,20.919743299484253,19.012745928764343,20.90400950908661,19.817022800445557,20.477376294136047,21.980845355987547,22.779340171813963,,20.873034620285033,0.0020960421990168,0.0016209577082953,0.0021644444781314,0.0016332369600087,0.0016686673268485,0.0014253046909201,0.0437805546336319,,0.0014632700954946,0.0071417496089616,0.0059775641706451,0.0011851001622571,0.0011516075288387,0.0010685816682346,0.0012298122902806,0.6891870379839092,,0.0073424337622144,1.0,1.0,1.0,1.0,1.0,1.0,0.76,,1.0
sarcos,128,xgb,shap,kernel,368.1421058893203,0.0002027988433837,0.2914073467254638,0.3111711740493774,0.3415127515792846,0.2741787433624267,0.8878527879714966,,0.6976571798324585,5049.113769221306,4827.449724006653,4910.628039240837,4901.031347227096,4889.4768525362015,5066.941356921196,4901.59173412323,,5256.974734306335,0.0096877519125052,0.008994943876488,0.0054943733468621,0.0051847347181291,0.0047090813823799,0.005161483835044,0.1046817222126998,,0.0115243121072793,0.0071417496089616,0.0059775641706451,0.0011851001622571,0.0011516075288387,0.0010685816682346,0.0012298122902806,0.6891870379839092,,0.0073424337622144,0.9282861328125,0.927587890625,0.952978515625,0.954501953125,0.957958984375,0.9551171875,0.63408203125,,0.9098876953125
sarcos,128,xgb,shapiq,kernel,369.300638961792,0.000299835205078,0.2908533811569214,0.2794380664825439,0.3636772394180297,0.2835532665252686,0.8938748359680175,,0.7220751047134399,22164.97814247608,21204.74137239456,22665.071163725857,22224.175430083276,22362.94463224411,24210.939166784286,22438.169509148596,,22513.68910522461,0.0027358555054855,0.0026514266045801,0.0022805339050865,0.0022566744761413,0.0022459216758415,0.0022785058224393,0.0195677788290137,,0.0027248366940958,0.0071417496089616,0.0059775641706451,0.0011851001622571,0.0011516075288387,0.0010685816682346,0.0012298122902806,0.6891870379839092,,0.0073424337622144,0.8520410156250001,0.8601855468750002,0.9015869140625,0.903369140625,0.9027734375000002,0.8972460937500001,0.2930908203125,,0.8574951171875002
sarcos,256,nn,sage,permutation,347.0792525291443,0.0002184391021728,0.2687650442123412,0.2589920282363891,0.3331596612930297,0.2794848442077636,0.8671315908432007,,1.662777638435364,22.933041834831236,31.513430738449095,31.134973406791687,30.770332980155946,30.700094151496888,23.830471897125243,50.08188018798828,,20.502342200279237,0.0029025142165799,0.0027301770364217,0.0022855897736046,0.0022935291519251,0.0026375005177503,0.0026607686210637,0.0688668710027112,,0.003312561441088,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006647099602705,0.6895452727300734,,0.0042444813815549,0.94,0.98,0.98,0.96,0.92,0.96,0.4,,0.8800000000000001
sarcos,256,nn,shap,kernel,345.7667674064636,0.0003814220428466,0.27288179397583,0.2548451900482177,0.345255708694458,0.2516702651977539,0.8688712835311889,,1.3908273458480835,3452.8747891426087,4016.58868803978,3974.6339582681658,3973.258684182167,3935.284753370285,3716.5137663841247,3925.766646957398,,3773.299715781212,0.009887625541171,0.008698394623916,0.0068345423389529,0.006491635757244,0.0065023957695582,0.0065708199370753,0.1241324377830552,,0.0125122549689205,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006647099602705,0.6895452727300734,,0.0042444813815549,0.9251220703125,0.9340087890625,0.950634765625,0.952802734375,0.9521484375,0.9517822265625,0.5238330078125,,0.907275390625
sarcos,256,nn,shapiq,kernel,347.4967206001282,0.0003807067871093,0.3196034431457519,0.3471094608306885,0.4224997282028198,0.3144473552703857,1.0050166130065918,,1.1890516757965088,26853.323995780946,27443.9867210865,28994.47252340317,28762.49492607117,28685.626232886316,30757.95148730278,28771.219389891623,,26678.379627728464,0.0051759212917946,0.0048659345424312,0.0044284171564657,0.0044211365467955,0.0044058210579344,0.0044137837117648,0.0406953169073158,,0.0052760142109694,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006647099602705,0.6895452727300734,,0.0042444813815549,0.85958984375,0.8823681640625001,0.9072900390625,0.907734375,0.9081689453125,0.908486328125,0.194638671875,,0.8516748046875001
sarcos,256,xgb,sage,permutation,357.58824985027314,0.0002038478851318,0.270089554786682,0.2613276720046997,0.3361331939697265,0.2695584535598755,0.87372887134552,,1.3517225503921508,40.32935228347778,38.799086570739746,38.28680243492126,40.966750144958496,40.05322842597961,43.77540915012359,49.55902087688446,,41.21857075691223,0.0019327741438817,0.0020125701618578,0.0018704430619629,0.0016978756300341,0.0018555692756789,0.0019094554123097,0.0396663400934337,,0.0021115785657286,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006486689942321,0.6895452727300734,,0.0042444813815549,1.0,1.0,1.0,1.0,1.0,1.0,0.76,,1.0
sarcos,256,xgb,shap,kernel,353.0727386236191,0.0002402305603026,0.2860420942306518,0.2623093605041503,0.3603442907333374,0.3618874311447143,0.8937827825546265,,1.4330413341522217,9888.957641267776,9409.101994752884,9653.814341163636,9639.876030492782,9645.300644898414,9959.179051446914,9595.733434438704,,10421.393367052078,0.0072021636527722,0.0065079109162512,0.0048978218261583,0.0046914168273758,0.0045343278755219,0.0046699806294215,0.1026751268463101,,0.0104184544544074,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006486689942321,0.6895452727300734,,0.0042444813815549,0.938359375,0.9436767578125,0.9582470703125,0.9601513671875,0.9617431640625,0.9603076171875,0.6316162109375,,0.91607421875
sarcos,256,xgb,shapiq,kernel,354.95278038978574,0.0002560138702392,0.2899044275283813,0.2777014017105103,0.3624825000762939,0.2921406984329223,0.8920830011367797,,1.4203574895858764,43109.28012833595,44041.76538000107,44018.40485408306,43490.62786858082,43566.96500995159,47558.45439188481,43621.6834133625,,43845.133965420726,0.0024183518690541,0.002304301979878,0.002075337149844,0.0020716992782149,0.002040235712834,0.0020772677372469,0.0194498560285441,,0.0025673831566041,0.0043728975295271,0.0024951429857896,0.0006546138758847,0.0006360901435044,0.0006070604359302,0.0006486689942321,0.6895452727300734,,0.0042444813815549,0.8775878906250002,0.8915185546875002,0.9216357421875,0.920537109375,0.92447265625,0.9191455078125,0.30126953125,,0.860556640625
satimage,8,nn,expected_gradients,na,65.27457942962647,0.0002166032791137,0.0142247200012206,0.0152985095977782,0.0184508323669433,0.0517512559890746,0.0547538042068481,,0.0151048660278319,100.50733518600464,150.42079615592957,126.35120661258698,127.52953917980194,128.69263737201692,51.48498773574829,126.39214100837708,,51.1909086227417,0.165333180874586,0.1780116006731986,0.0390429757535457,0.0387284159660339,0.0437247864902019,0.0390429757535457,0.7685409784317017,,0.2238337993621825,0.0880218995111288,0.1097617228192883,0.0132005518966442,0.0145059877293127,0.0122974255391575,0.0132005518966442,1.0416120932470996,,0.2560525685273888,0.7261442786069652,0.7394776119402986,0.9196517412935326,0.9218905472636816,0.918905472636816,0.9196517412935326,0.4544776119402984,,0.7009950248756219
satimage,9,nn,expected_gradients,na,,,,,,,,0.0022564649581908,,,,,,,,,66.66134822368622,,,,,,,,,0.0401207089424132,,,,,,,,,0.0121030551945281,,,,,,,,,0.9224751243781094,
satimage,16,nn,expected_gradients,na,57.99469566345215,0.0002021074295043,0.0180567741394042,0.0141695976257323,0.0164494514465331,0.0193261146545409,0.0542675256729125,,0.0233913183212279,159.96394114494325,210.561226439476,185.42302486896511,187.791264128685,188.41205697059632,86.79718508720399,186.48740713596345,,81.24467566013337,0.1046383582055568,0.1032234840095042,0.049056202173233,0.0398067310452461,0.04881452023983,0.049056202173233,0.7685409784317017,,0.2273020297288894,0.0492035244754456,0.0370408230764913,0.0050947215229109,0.0055145499126234,0.0058678748180174,0.0050947215229109,1.0416120932471,,0.2769275364527378,0.8148880597014927,0.8435323383084578,0.9103233830845772,0.9262437810945274,0.909452736318408,0.9103233830845772,0.4544776119402984,,0.6746268656716418
satimage,18,nn,expected_gradients,na,,,,,,,,0.0043873071670531,,,,,,,,,98.342760014534,,,,,,,,,0.0320493018254637,,,,,,,,,0.0069989201258754,,,,,,,,,0.9363681592039802,
satimage,32,nn,expected_gradients,na,72.83219716548919,0.0002094507217406,0.0148152112960814,0.0137850522994994,0.0165005922317504,0.0155455589294433,0.0540914058685302,,0.0502028942108153,278.50045053958894,330.1327362060547,305.8565782546997,308.19112997055055,309.1684304237366,144.36901278495787,305.98641402721404,,143.65869760513306,0.0762124508619308,0.0675623357295989,0.0251547161489724,0.0226281940937041,0.0226069279015063,0.0227338381111621,0.7685409784317017,,0.1466702073812484,0.0213174279618876,0.0185571695692609,0.0026569882969744,0.0026554700290893,0.0025609130709558,0.0026955500519262,1.0416120932471,,0.0626231778318058,0.8648258706467662,0.8877611940298508,0.9542039800995024,0.9573258706467662,0.9574502487562192,0.9562313432835822,0.4544776119402984,,0.753358208955224
satimage,36,nn,expected_gradients,na,,,,,,,,0.0032635927200316,,,,,,,,,168.44055638313293,,,,,,,,,0.027909200079739,,,,,,,,,0.0041787038093495,,,,,,,,,0.9443407960199004,
satimage,64,nn,expected_gradients,na,68.52300314903259,0.0002245187759398,0.0145474910736083,0.0137572050094604,0.0220359086990355,0.0194907188415526,0.05768084526062,,0.1007216930389403,411.2549395084381,455.2345048666001,440.02247071266174,442.3942906141281,441.9556065797806,230.30878129005433,441.2654317617416,,230.47147777080536,0.0634298685938119,0.0508250970393418,0.0210589351132511,0.0189650066196918,0.0188611652702092,0.0180721092037856,0.7685409784317017,,0.1216517612338065,0.0150188783685197,0.0079900265013847,0.00139974319799,0.0013996987684551,0.0012728318299929,0.0014443978537746,1.0416120932471,,0.0537158329484569,0.8920024875621891,0.91455223880597,0.9623134328358208,0.9649626865671642,0.9663930348258708,0.9667164179104478,0.4544776119402984,,0.7848258706467661
satimage,72,nn,expected_gradients,na,,,,,,,,0.0046797990798949,,,,,,,,,269.00904765129087,,,,,,,,,0.0234768521972,,,,,,,,,0.0024078207502576,,,,,,,,,0.9563805970149254,
satimage,128,nn,expected_gradients,na,72.38535516262054,0.0002424716949462,0.017858862876892,0.0145563840866088,0.0167369604110717,0.036624240875244,0.0554280042648315,,0.1818851470947265,656.3264836549758,688.1353860378265,681.426794886589,678.6660447597503,680.9520747423172,415.5219415426254,682.451713681221,,420.5181495666504,0.0429157773032784,0.0304765416309236,0.0179086339659988,0.0171140517108141,0.0180578530766069,0.017451540660113,0.7685409784317017,,0.1081034690141677,0.0074054935362988,0.0039766316057345,0.0009139641894214,0.0008927488316581,0.0008507164582325,0.0009011308516801,1.0416120932471,,0.0175537105745828,0.9255597014925374,0.9452114427860698,0.9685199004975124,0.969726368159204,0.967176616915423,0.9693656716417912,0.4544776119402984,,0.8313432835820895
satimage,144,nn,expected_gradients,na,,,,,,,,0.0035165309906005,,,,,,,,,508.66113889217377,,,,,,,,,0.021241823490709,,,,,,,,,0.0017929883706752,,,,,,,,,0.962636815920398,
spambase,2,nn,expected_gradients,na,,,,,,,,0.0014419555664062,,,,,,,,,28.4889785528183,,,,,,,,,0.068454173952341,,,,,,,,,0.19390744328895,,,,,,,,,0.5879489516864175,
spambase,4,nn,expected_gradients,na,,,,,,,,0.0013706684112548,,,,,,,,,28.60681312084198,,,,,,,,,0.056594457104802,,,,,,,,,0.1181232513256486,,,,,,,,,0.6421877848678214,
spambase,8,nn,expected_gradients,na,21.20145606994629,0.0003334522247313,0.016502547264099,0.0162576913833617,0.0213746786117553,0.02287859916687,0.0958518505096435,0.0016822576522826,0.071685242652893,67.70356497764587,93.89072251319884,81.61117296218872,82.17030727863312,82.95112619400024,60.03034961223602,81.91709711551667,34.88905951976776,33.56981146335602,0.0744038928300141,0.0659869048744439,0.0342856124043464,0.0354192182421684,0.0414570532739162,0.0382133834064006,0.1472132951021194,0.0469994112849235,0.0597157925367355,0.0974403622956285,0.0730280618322992,0.0411324342962066,0.0422836979137218,0.0428231246343515,0.0433512772300147,1.310301770057707,0.0533725066192896,0.1009613786397422,0.5658158614402916,0.5731631722880584,0.6643573381950775,0.6034639927073838,0.6625341841385597,0.6415679124886053,0.307383773928897,0.6741476754785779,0.6780309936189608
spambase,16,nn,expected_gradients,na,24.104879689216613,0.0003079652786254,0.0174902439117431,0.016016936302185,0.0220623016357421,0.0201431035995482,0.0951344490051269,0.0015867948532104,0.250690484046936,107.42019505500794,136.36080577373505,122.24950959682464,123.52180907726289,124.34472570419312,93.72043480873108,123.32250072956086,60.70464053153992,57.55701096057892,0.064870436862111,0.0519847270101308,0.0389342233538627,0.0287616793066263,0.0283357799053192,0.0409713685512542,0.1472132951021194,0.0437109269201754,0.0580104440450668,0.0676170638082451,0.0356821314886596,0.019646389960602,0.0189346162524292,0.0191100412085514,0.019473215658939,1.310301770057707,0.0258444985895101,0.0785950343196812,0.6352597994530538,0.606472196900638,0.8654512306289879,0.6958979033728349,0.7305378304466726,0.8370100273473108,0.307383773928897,0.6741841385597083,0.6652689152233363
spambase,32,nn,expected_gradients,na,22.725352144241334,0.0002289056777953,0.0166616439819335,0.0207956790924071,0.0240912199020385,0.0696691036224364,0.0963774919509887,0.0019339561462401,0.0818367958068847,187.9219872713089,222.72128081321716,203.74934420585632,205.4197774410248,208.31144030094143,163.15271747112274,205.5862520456314,97.4378654718399,97.08839378356932,0.0516305610537528,0.0381008185446262,0.0252725122496485,0.0228792943060397,0.0249372536316513,0.0267158141359686,0.1472132951021194,0.0362990813329815,0.0436497628688812,0.0474485128615799,0.0218730318977663,0.008238632479452,0.008454745510135,0.0086398703483413,0.008298424130821,1.310301770057707,0.0135253917700546,0.0442656809176261,0.6232452142206016,0.6688787602552415,0.8662169553327255,0.8542570647219689,0.8490063810391977,0.849845031905196,0.307383773928897,0.7057976298997265,0.6913400182315405
spambase,64,nn,expected_gradients,na,24.318084788322448,0.000251007080078,0.021999430656433,0.0154677629470824,0.0229798078536987,0.0221214056015014,0.0962917089462279,0.0017537117004394,0.1567094087600707,279.2001250505447,310.1476190805435,300.19411725997924,301.0509383678436,299.3966856241226,258.5298427820206,299.6195336103439,158.1749214887619,157.5268313884735,0.0322340235114097,0.0288857340812682,0.0172568134032189,0.0156804356724023,0.015454477071762,0.0164544304832815,0.1472132951021194,0.0290087616071104,0.0267683640122413,0.0284227892969502,0.0109556914337338,0.0036818384907127,0.0038813169333104,0.0038670476833829,0.003748538457755,1.310301770057707,0.007831741138507,0.0283484492181572,0.7334913400182315,0.744211485870556,0.9031175934366452,0.8432816773017319,0.8467092069279853,0.9182862351868734,0.307383773928897,0.748514129443938,0.7671832269826799
spambase,128,nn,expected_gradients,na,24.384254217147827,0.0002432823181152,0.018927502632141,0.0172993898391723,0.0203403711318969,0.0339802742004394,0.0982690334320068,,0.2729451179504394,443.23103880882263,486.12447798252106,484.387680888176,485.7859782457352,480.47270703315735,485.1040808200836,480.6722099304199,,288.1275276899338,0.0251373969018458,0.0185038949362933,0.0113657571375369,0.0108894911594688,0.0116556207649409,0.0118714089505373,0.2325787171721458,,0.0247389152646064,0.0256950008251949,0.0043156389305809,0.0017949788143644,0.0018802450433741,0.0018534706746608,0.001825558891361,1.0695391652158932,,0.0158236552663736,0.7839927073837739,0.830045578851413,0.853855970829535,0.8450319051959889,0.8317775752051049,0.8410574293527802,0.1831358249772105,,0.7978122151321785
superconductivity,16,nn,expected_gradients,na,552.4573543548584,0.0003034591674804,0.4013600826263427,0.3834063529968261,0.4800814151763916,0.4247119665145874,2.5926470279693605,,0.4095576047897339,308.6944779396057,367.28018684387206,304.2225323200226,312.9793658256531,315.82310609817506,501.6052924871445,305.7464570045471,,509.94100201129913,0.02342876419425,0.0217417024075984,0.0093200718984007,0.0112199103459715,0.0092243924736976,0.0087879905477166,0.0637589916586875,,0.0652290880680084,0.0505115198366365,0.044390212079718,0.0136751033850248,0.0147433887756448,0.0134337617678511,0.0139672522597853,0.5826599565357329,,0.2816979377417156,0.7597851562500001,0.781708984375,0.9021484375,0.8733886718750001,0.903271484375,0.9072753906250002,0.40244140625,,0.6060058593750001
superconductivity,32,nn,expected_gradients,na,656.6854517221451,0.0003270626068115,0.4046714305877685,0.3834379196166992,0.4787515640258789,0.4096107482910156,2.5996225357055662,,0.4810355901718139,510.12333221435546,568.1357127189636,495.63694472312926,506.7227192401886,512.3503990650177,866.8189758300781,498.5654535770416,,888.602147436142,0.0150515158660709,0.0140274111181497,0.008352401293814,0.0078926822170615,0.0065158596262335,0.0071045884862541,0.062782309949398,,0.060260623693466,0.0237479046978265,0.0199133919296995,0.0058982694871736,0.0060779432071271,0.0055795841977986,0.0062007880587795,0.6065822533305683,,0.2542495364240191,0.8411425781250002,0.8369726562500001,0.91123046875,0.909033203125,0.926708984375,0.9162451171875,0.39697265625,,0.635205078125
superconductivity,64,nn,expected_gradients,na,653.0398103237152,0.0003463745117187,0.4123311042785644,0.3910944938659668,0.4830817699432373,0.4281026601791382,2.589599847793579,,0.7047744274139405,795.7686100006104,837.1574963569641,757.7867286682128,769.0963372707367,774.1668236732482,1278.6139594078063,760.0724409103393,,1325.6277110099793,0.0119920662604271,0.0111689155921339,0.0049561079591512,0.0049208441749214,0.0042487152386456,0.0048434635624289,0.062782309949398,,0.0482901930809021,0.013003911710415,0.0131143995627388,0.0025177435938672,0.0025517541479952,0.0023214626636612,0.0024930497468618,0.6065822533305684,,0.1619814867601214,0.8731884765625001,0.8808886718750001,0.941123046875,0.944609375,0.951201171875,0.94470703125,0.39697265625,,0.6761230468749999
superconductivity,128,nn,expected_gradients,na,643.5678907871246,0.0003296852111816,0.4036367893218994,0.3870793342590332,0.4828142642974853,0.4174752473831177,2.594997930526733,,1.5272232294082642,1459.0484554290772,1572.9715054512023,1351.8678134441377,1370.9774754047394,1378.2782868385316,2054.8226811647414,1363.776448917389,,2155.440594005585,0.0079286659136413,0.0075516643933951,0.0034594295546412,0.0033524193800985,0.0025514600332826,0.003318487224169,0.0768774926662444,,0.0279536861926317,0.0072235503710231,0.006138237130829,0.0010095601511774,0.0010379812148217,0.000926132897657,0.0010903456131187,0.6574062991908084,,0.0553281985566342,0.9090185546875,0.911259765625,0.961806640625,0.961943359375,0.972705078125,0.961513671875,0.379580078125,,0.77939453125
superconductivity,256,nn,expected_gradients,na,609.4539846897126,0.0002726078033446,0.4101167678833007,0.3956417083740234,0.4858179569244384,0.4195196866989136,2.598233127593994,,2.3342051267623902,2241.997046041489,2180.556234121322,2056.190718078614,2075.0829430103304,2089.963124084473,2787.9681205272673,2069.995087957382,,2969.3465149879457,0.006192147778347,0.0049269784241914,0.0025990544818341,0.0026348350569605,0.0021189543418585,0.0025183436460792,0.0769499778747558,,0.0182045549154281,0.0041531954682738,0.0023840740708326,0.0004946232790597,0.0004867586060911,0.0004524333945113,0.000485914559325,0.6548431718025667,,0.0234870739592465,0.92587890625,0.93494140625,0.97087890625,0.970205078125,0.979267578125,0.97310546875,0.380400390625,,0.8345214843750002
texture,8,nn,expected_gradients,na,64.29038228988648,0.0002565145492553,0.0200135231018066,0.0187484741210937,0.0214491605758666,0.0361033916473388,0.0625102281570434,,0.0164583683013915,42.94296383857727,79.87437314987183,65.74570024013519,67.47907972335815,68.93863334655762,45.58236465454102,65.89791195392608,,42.14133563041687,0.2652385249733924,0.3231777504086494,0.0914120227098465,0.0687511712312698,0.1035090759396553,0.0650975778698921,1.6726062297821045,,1.0743918418884275,0.0704989301729152,0.0779307105692521,0.0132881821321285,0.013873872120081,0.013879273220719,0.0114947572224011,1.1148451777482211,,0.4906920477167289,0.7816023306627822,0.7592279679533867,0.92367079388201,0.9353241077931536,0.9169701383831028,0.9405680990531682,0.4487982520029133,,0.54639475600874
texture,11,nn,expected_gradients,na,,,,,,,,0.0062129259109496,,,,,,,,,58.6463969707489,,,,,,,,,0.1033623009920119,,,,,,,,,0.0173670301159494,,,,,,,,,0.91551347414421,
texture,16,nn,expected_gradients,na,58.66167542934418,0.0001998901367187,0.0133673906326293,0.0125511646270751,0.0212446212768554,0.0154134273529052,0.0632109880447387,,0.0646233081817626,69.84407935142517,107.8513854265213,91.35628988742828,92.1189911365509,94.95739362239836,76.21388013362885,92.07695949077606,,69.96110589504242,0.2121702700853347,0.2391737334430217,0.0424360446631908,0.0585784792900084,0.0468625798821449,0.0521520264446735,1.6726062297821045,,1.1257288455963137,0.0473393632624039,0.0442356622868326,0.0039317461203765,0.0043658220452147,0.0041148329171932,0.0043157971711477,1.114845177748221,,0.4803671386495947,0.82884195193008,0.8255935906773489,0.9565914056809904,0.9466860888565184,0.953386744355426,0.9514930808448652,0.4487982520029133,,0.5401310997815004
texture,22,nn,expected_gradients,na,,,,,,,,0.0043311595916747,,,,,,,,,88.75972390174866,,,,,,,,,0.0746769718825816,,,,,,,,,0.0069015304383411,,,,,,,,,0.9357611070648216,
texture,32,nn,expected_gradients,na,66.64709959030151,0.0005242586135863,0.0171195983886718,0.0154618740081786,0.0172174930572509,0.0176482677459716,0.0664521455764769,,0.1729422807693481,122.23459794521332,166.9986078262329,148.70661549568177,149.5788447856903,151.33176674842835,132.22600376605988,147.0867244243622,,121.30308504104616,0.1828774705529212,0.1681580685079097,0.0354730265215038,0.0346905630081891,0.0351730117574333,0.0359554674476384,1.6726062297821045,,1.0960698127746582,0.024144982789497,0.0198610502580809,0.0019026724263207,0.0018695228879438,0.0016919864897883,0.0018320736603465,1.114845177748221,,0.4240218162991439,0.8654333576110707,0.8685506190823015,0.967181354697742,0.967822286962855,0.9654916241806262,0.9663801893663512,0.4487982520029133,,0.558339402767662
texture,44,nn,expected_gradients,na,,,,,,,,0.005200433731079,,,,,,,,,162.02581436634063,,,,,,,,,0.0574297416955232,,,,,,,,,0.002754198788596,,,,,,,,,0.9508667152221412,
texture,64,nn,expected_gradients,na,60.064991450309755,0.0002204656600951,0.0177230834960936,0.0147520303726195,0.017853021621704,0.0262294769287108,0.0666217565536498,,0.1376661777496337,195.59656970500947,255.2050704240799,231.2304538488388,233.7813689470291,234.06050963401793,216.2167712688446,230.5589916944504,,193.8275683879852,0.1153054483234881,0.1220590099692344,0.0265761625021695,0.0240660278126596,0.0264492547139525,0.0239708676934241,1.8572288513183597,,1.005708932876587,0.0114213873103715,0.0113126336089442,0.0009336642053272,0.0008882190836558,0.0008914784334744,0.0009606719979847,1.1543335336710625,,0.3695308211244099,0.9065258557902404,0.9027676620538966,0.9747851420247632,0.9765331391114348,0.9751493080844864,0.9761835396941004,0.4442243262927895,,0.5699927166788056
texture,88,nn,expected_gradients,na,,,,,,,,0.0036726713180541,,,,,,,,,271.1050913333893,,,,,,,,,0.0340604428201913,,,,,,,,,0.0011591434738829,,,,,,,,,0.9692206846321924,
texture,128,nn,expected_gradients,na,63.91684367656707,0.0008202791213988,0.0204770565032958,0.0144917726516723,0.0215593099594115,0.0221029996871947,0.0611331462860106,,0.189304494857788,355.3047268152237,446.9406727552414,414.9808254003525,419.08816585540774,420.335320186615,394.21019849777224,415.03264036178587,,352.57486510276794,0.0953996345400809,0.0776670761406421,0.0225571399554609,0.0214437140151857,0.0229043826460837,0.0228462375700473,2.595719337463379,,0.8057059049606323,0.0064361282800856,0.005237593510036,0.0005938766714417,0.0005922299956437,0.0005945436819688,0.0005981218620797,1.3122869573624285,,0.2068529004143763,0.9216168973051712,0.9363437727603788,0.9774362709395484,0.9785724690458848,0.9775819373634376,0.9776839038601602,0.4259286234522942,,0.6163146394756008
texture,176,nn,expected_gradients,na,,,,,,,,0.0031583070755004,,,,,,,,,429.905069231987,,,,,,,,,0.0336401039734482,,,,,,,,,0.0010270963126625,,,,,,,,,0.9700218499635834,
video_transcoding,32,nn,sage,permutation,371.4556813955307,0.0002015352249145,5.236068344116211,5.448839569091797,6.428508567810058,5.5100010395050045,10.335880994796751,,0.2435239076614379,10.219911670684814,7.744490647315979,8.113568449020386,7.418514728546143,8.366641783714295,6.7170937061309814,4.183102250099182,,1.9095987558364869,0.0086591461400577,0.0112077881107285,0.0036415734953808,0.0034498227489914,0.0029845121408962,0.0027963079731123,0.1569982007035149,,0.2047883441335435,0.0247009698255558,0.0254578509269687,0.0036950453254481,0.0036602716345289,0.0040053805977018,0.004148450081003,1.065606011254575,,0.131080730553995,0.8400000000000001,0.8800000000000001,0.8800000000000001,0.86,0.96,0.92,0.28,,0.6
video_transcoding,32,nn,shap,kernel,,0.000254201889038,5.644227695465088,5.3981273651123045,6.545060467720032,5.58788378238678,10.400412774085998,,0.2117224216461181,,722.9359963893891,762.3126107931137,759.389277100563,741.9397702693939,502.9938348054886,752.7289125204086,,563.9998028755188,,0.0289796268641333,0.0114173980051582,0.009156050442636,0.0126308347943499,0.0091073387737062,0.1227181582682436,,0.1229639438538212,,0.0254578509269687,0.0036950453254481,0.0036602716345289,0.0040053805977018,0.004148450081003,1.065606011254575,,0.131080730553995,,0.8525,0.93125,0.9435302734375,0.927138671875,0.9388720703125,0.515029296875,,0.760498046875
video_transcoding,32,nn,shapiq,kernel,,,,,,5.642474889755249,,,,,,,,,4822.0622830152515,,,,,,,,,0.0067763483893572,,,,,,,,,0.004148450081003,,,,,,,,,0.8645410156250002,,,
