size,explainer,strategy,method,kernel,g,num_bins,target_size,model_name,data_modification_method,dataset_name,Group,dataset_id,name,n_features_before_preprocessing,n_classes,n_samples_train,n_samples_test,n_features_after_preprocessing,f1_ann,roc_auc_ann,f1_xgboost,roc_auc_xgboost,task,mse_ann_baseline,mse_ann,improvement_ann_percent,mse_xgboost_baseline,mse_xgboost,improvement_xgboost_percent,compression_coefficient,explainer_total,method_total,mae_mean,mae_std,top_k_mean,top_k_std,explanation_time_mean,explanation_time_std,mmd_mean,mmd_std,compression_time_mean,compression_time_std,unique_samples_mean,unique_samples_std
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00116573435628021,0.00010930713597157324,0.9308512396694214,0.0072803459968871775,1425.6020349264145,154.64870246010258,0.00099312064935572,8.508789184352443e-05,0.01166641712188716,0.0004235106270032267,120.5,2.5927248643506715
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.00728658120525173,0.001081829774992127,0.9731884765625001,0.0037103984954406292,73.24838938713074,3.6110926440262823,0.0009600727818772199,4.989522517749592e-05,0.34353792667388916,0.021479019282107156,125.9,1.7919573407620824
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,4.0,shap_kernel,kt_gaussian,0.01766813305825938,0.0034971581648105465,0.957763671875,0.008346451923910737,147.78060791492462,11.824361596654047,0.0020656020673854797,0.00010056661553103649,0.01225986480712884,0.0041605824760540654,124.6,1.6465452046971294
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,2.0,shap_kernel,kt_gaussian,0.00383291920488142,0.0004234297446900351,0.9523291015625001,0.0055678361688300815,2782.0850162982942,319.88270322151004,0.00115540567510521,4.2096670900288806e-05,0.2931079149246215,0.01578894455693391,126.8,1.2292725943057186
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,letter,small,6,letter,16,26.0,14166,4894,16,0.9423527337317892,0.9992910540892866,0.9605980795734068,0.9995626559908836,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.00535662841306762,0.00011554506263182339,0.9485693359375,0.0018860624833628094,2895.186359667778,53.87080736202404,0.00119158643114998,6.444708273957554e-05,0.26575567722320553,0.0066791665744951705,127.1,1.1005049346146112
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,4.0,shap_kernel,kt_gaussian,0.00664166924680556,0.0006979200900716825,0.968429514786104,0.004404148972856038,2124.4218116760253,189.6473888931117,0.00215626197758192,9.765006458605227e-05,0.0106244564056396,0.0003816387974069698,122.8,2.3475755815545347
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,4.0,shap_kernel,kt_gaussian,0.05777609835373363,0.0036994643291257145,0.9757238605898124,0.0019053932798468508,2243.9164816856382,74.67583729652485,0.0006622329303537201,3.573992464354852e-05,0.01324846744537347,0.004402688811306156,105.8,5.573747990954261
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,numerai28.6,small,23517,numerai28.6,21,2.0,72240,24080,21,0.5901511664955571,0.5280636055241328,0.5243985977354233,0.5111085907867544,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_gaussian,0.00027430370456553,7.564482806292943e-06,0.9590673828125,0.0017445077238059017,3387.7999169826508,343.22759894517105,0.00134703056002021,5.785510968034224e-05,4.998469018936158,0.13331152312938666,127.9,0.3162277660168401
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00511645846113655,8.537538045928257e-05,0.9538937409024746,0.002063746243615886,2609.1487872838975,5.7441536102166,0.00214317110813795,9.017808584603833e-05,0.009796357154846131,7.732668001273438e-05,120.8,1.8737959096740233
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00406751131418957,0.0009040064141771787,1.0,0.0,10.383689093589783,0.6034645824175146,0.00078574725806975,7.278585568353618e-05,0.01115710735321041,0.0066528921369330245,119.7,1.4181364924121813
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,2.0,shap_kernel,kt_gaussian,0.017153368997121648,0.0023526488414369715,0.9672705078125,0.0054031089914365555,681.5208879470825,36.33490152599169,0.00034168789033657,2.590817872925609e-05,0.34802079200744623,0.05405705053374744,126.0,1.0540925533894603
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,2.0,shap_kernel,kt_gaussian,0.00719594358914938,0.0005714966989276729,0.946181640625,0.004413887253004673,2060.810080933571,175.81031431130936,0.00118510016225712,5.209194598830361e-05,0.26837146282196045,0.013276257936132994,126.5,1.2692955176439846
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,video_transcoding,small,44974,video_transcoding,18,no info,51588,17196,18,no info,no info,no info,no info,regression,0.962,0.0103,98.93,0.962,0.0071,99.26,1.0,shap_kernel,kt_gaussian,0.006771428326009391,0.00041253683630641254,0.9588134765625,0.004304282229147084,2968.790059542656,224.91446862917846,0.00045356833082342,2.291357387043011e-05,5.423437762260437,0.24493126862938278,127.6,0.5163977794943224
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.004250771228027779,0.00019916295648416446,0.9159237536656892,0.003953328626419333,1173.9693390369416,35.35120722219857,0.0023509826117306303,0.00010091822402538323,0.01204538345336909,0.0002089264848816879,124.8,1.2292725943057174
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,4.0,shap_kernel,kt_gaussian,0.00621906264117231,0.0012050607869081658,0.9704901117798796,0.003436704796277253,869.6292901992798,53.687598826484084,0.0017535141062564,7.998342937540423e-05,0.01098258495330805,0.0010406942608452128,124.3,2.5841396591085735
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,nn,none,wilt,small,40983,wilt,5,2.0,3624,1206,5,0.8873239436619719,0.997132796780684,0.8208955223880597,0.99307092555332,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.0035092302915626303,0.0006219602344533542,1.0,0.0,8.079130625724792,0.16022988170480476,0.00039132599767220997,2.239139039458481e-05,0.01029736995697018,0.003796141895082192,121.5,1.5811388300841893
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,PhishingWebsites,small,4534,PhishingWebsites,30,2.0,4944,2237,30,0.9464812473662032,0.9882062092571584,0.9732711073398388,0.9962762564980224,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00244374106715982,0.00013622563853784032,0.9145283862315601,0.005972272412397651,2494.517898082733,60.039589684523115,0.00260974995975651,6.322535456754461e-05,0.01375401020050045,0.0010393640783448118,125.9,1.6633299933166203
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,abalone,small,44956,abalone,8,no info,3132,1045,8,no info,no info,no info,no info,regression,1.083,0.4847,55.24,1.083,0.605,44.14,4.0,shap_kernel,kt_gaussian,0.01115422080505203,0.0013575570156977468,0.9619138755980862,0.005584961691416706,144.82535889148713,1.1048505519268994,0.0005338710561644899,3.3608452237484854e-05,0.01050703525543208,0.004587912717555205,118.9,1.5951314818673858
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.0022241412245741403,0.00031399622073378805,0.9630712890625001,0.008727451213563237,4283.15874657631,41.302321741427406,0.00103090678649737,6.092135312186771e-05,0.24723687171936032,0.00230733445635632,126.8,0.9189365834726823
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.0021306990764838,0.00025054624799067605,0.8931494140625,0.013179394465280892,4538.20645480156,49.29771205703891,0.0012517271519223501,4.189394677741057e-05,0.26939816474914546,0.005706961170301003,127.4,0.9660917830792958
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,brazilian_houses,small,44990,brazilian_houses,9,no info,7807,2635,9,no info,no info,no info,no info,regression,0.2036,0.026,87.23,0.2036,0.162,20.43,4.0,shap_kernel,kt_gaussian,0.00658776114136245,0.0015399976050161062,0.9282201138519925,0.015682399390764604,750.3496264696121,22.40049211361797,0.0008843937416003099,4.6562994843946716e-05,0.01180241107940669,0.003332279597182434,120.1,2.6436506745197796
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,california_housing,small,44977,california_housing,8,no info,15480,5160,8,no info,no info,no info,no info,regression,0.9821,0.2105,78.57,0.9821,0.1628,83.42,2.0,shap_kernel,kt_gaussian,0.010963345453972189,0.0017807980354336709,0.9705712890625,0.005589015915684581,577.5898697376251,3.0818060952295037,0.00034781601990114,1.893841706079978e-05,0.23658535480499263,0.004252350672411144,126.8,1.549193338482971
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,churn,small,40701,churn,20,2.0,3750,1250,20,0.793002915451895,0.921620789842939,0.8271604938271605,0.9280837102066152,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.0023523811479134902,0.0003690447135363444,0.8862879999999999,0.03812486992327539,1141.6362977027893,18.65177136284411,0.00234176631289417,8.539196309051292e-05,0.01070384979248042,0.0006618470821873054,125.6,1.2649110640673515
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,cps88wages,small,44984,cps88wages,6,no info,19857,6872,6,no info,no info,no info,no info,regression,0.7557,0.5099,32.53,0.7557,0.6487,14.16,2.0,shap_kernel,kt_gaussian,0.00969105377311851,0.0025201687178423833,0.95916015625,0.015584515151090666,152.70889084339143,2.760034626045139,0.00042742069543589997,3.5987859734727935e-05,0.24382281303405756,0.003231954278755821,123.2,1.6193277068654817
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,cpu_activity,small,44978,cpu_activity,21,no info,6144,2048,21,no info,no info,no info,no info,regression,1.1286,0.0217,98.08,1.1286,0.0256,97.73,4.0,shap_kernel,kt_gaussian,0.00306170326067573,0.0010272402461382424,0.962861328125,0.0054136473236725,2355.9595376491548,18.2453531549142,0.0017900540870174901,6.917646422122975e-05,0.01181612014770502,0.003199828863719063,123.3,1.7029386365926371
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,diamonds,small,44979,diamonds,9,no info,40364,13474,9,no info,no info,no info,no info,regression,1.0207,0.0231,97.74,1.0207,0.0194,98.1,2.0,shap_kernel,kt_gaussian,0.00446515854406423,0.0006710443152895507,0.9696044921875,0.00496706019897041,1203.3380094528197,24.0176372474041,0.00072744309096336,5.1620932009524594e-05,0.24755973815917964,0.030096741799636752,126.1,1.1005049346146119
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,electricity,small,151,electricity,8,2.0,33984,11328,8,0.7791288967499447,0.9039407530576442,0.9040008356836936,0.9766566503575088,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.00513270526794695,0.0018728311640728748,0.9533740234375001,0.007939020353343578,599.5147395133972,18.45105305523855,0.00045851037122605996,2.4846654326312997e-05,0.2872209787368774,0.029017582974168895,125.5,1.080123449734644
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,fifa,small,45012,fifa,28,no info,14383,4795,28,no info,no info,no info,no info,regression,0.8187,0.2063,74.8,0.8187,0.2434,70.27,2.0,shap_kernel,kt_gaussian,0.00349555938715058,0.0005646763880952394,0.8737695312500001,0.012923746937215621,4664.579331111908,133.16988676281855,0.00074811506051917,3.359325072312795e-05,0.2902835607528686,0.016736800699146015,127.6,0.5163977794943235
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,grid_stability,small,44973,grid_stability,12,no info,7500,2500,12,no info,no info,no info,no info,regression,0.9784,0.0406,95.85,0.9784,0.0671,93.14,4.0,shap_kernel,kt_gaussian,0.00640570402909954,0.0011093010294027236,0.979312,0.0045110353578751705,2822.7774092912673,57.21214265274893,0.00228030099945777,6.387796016609504e-05,0.011564946174621529,0.004567065315414606,125.8,1.7511900715418292
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,health_insurance,small,44993,health_insurance,11,no info,16077,5486,11,no info,no info,no info,no info,regression,1.0185,0.6291,38.23,1.0185,0.707,30.58,2.0,shap_kernel,kt_gaussian,0.00578228034243777,0.0008653746604366157,0.9659765625000001,0.004080764273740164,4399.169304132462,84.27968601288168,0.0009139738626268301,6.815370899962113e-05,0.26199345588684075,0.016268454349090303,127.0,0.9428090415820558
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,jm1,small,1053,jm1,21,2.0,6820,2420,21,0.209375,0.6945319972231567,0.3366834170854271,0.6775009630523321,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00305580985341676,0.0001173315707131094,0.9025867768595042,0.004644639536731629,2571.587681913376,7.65462020740207,0.00099312064935572,8.508789184352443e-05,0.01083135604858394,0.0009191861323830406,120.5,2.5927248643506715
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,jungle_chess_2pcs_raw_endgame_complete,small,41027,jungle_chess_2pcs_raw_endgame_complete,6,3.0,33614,11205,6,0.875528547229587,0.9777564438841004,0.8721839144579328,0.9783859687090716,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_gaussian,0.007303848561875009,0.0010684761743287078,0.9736279296875001,0.0030387374150541843,431.0495484352112,8.506989300930307,0.0009600727818772199,4.989522517749592e-05,0.23244886398315426,0.00872450380378558,125.9,1.7919573407620824
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,kin8nm,small,44980,kin8nm,8,no info,6144,2048,8,no info,no info,no info,no info,regression,0.9502,0.0799,91.59,0.9502,0.2067,78.25,4.0,shap_kernel,kt_gaussian,0.01718691488407456,0.002349113540652477,0.9611230468749999,0.00704306281279625,291.8331130981445,4.3151692167587035,0.0020656020673854797,0.00010056661553103649,0.0090497493743896,0.00022635411293108046,124.6,1.6465452046971294
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,kings_county,small,44989,kings_county,21,no info,16209,5404,21,no info,no info,no info,no info,regression,0.927,0.112,87.92,0.927,0.0988,89.34,2.0,shap_kernel,kt_gaussian,0.00498938906093645,0.0006311033379756319,0.9481298828125,0.008031234602659788,4713.564862108231,86.50225838921443,0.00115540567510521,4.2096670900288806e-05,0.2774076461791992,0.008855119630498124,126.8,1.2292725943057186
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,miami_housing,small,44983,miami_housing,15,no info,10449,3483,15,no info,no info,no info,no info,regression,1.0066,0.0868,91.38,1.0066,0.0832,91.73,4.0,shap_kernel,kt_gaussian,0.00557535460530393,0.0007330289182581438,0.9579041056560437,0.005423339504351321,3978.955301952362,18.463872803668632,0.00215626197758192,9.765006458605227e-05,0.0183202981948852,0.015336506291969728,122.8,2.3475755815545347
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,naval_propulsion_plant,small,44969,naval_propulsion_plant,14,no info,8950,2984,14,no info,no info,no info,no info,regression,1.0002,0.0009,99.91,1.0002,0.0054,99.46,4.0,shap_kernel,kt_gaussian,0.00967672491651916,0.0018742752558411051,0.9588203753351208,0.005260452454303827,3335.8877505779265,29.614541169348087,0.0006622329303537201,3.573992464354852e-05,0.01210513114929194,0.004232067415151343,105.8,5.573747990954261
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,numerai28.6,small,23517,numerai28.6,21,2.0,72240,24080,21,0.5901511664955571,0.5280636055241328,0.5243985977354233,0.5111085907867544,classification,no info,no info,no info,no info,no info,no info,1.0,shap_kernel,kt_gaussian,0.00258185259834185,0.00014387004902583096,0.8744580078125,0.006906200855630749,4887.923758769035,126.68342557969531,0.00134703056002021,5.785510968034224e-05,5.3446842432022095,0.07565397197317979,127.9,0.3162277660168401
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,pendigits,small,32,pendigits,16,10.0,8244,2748,16,0.9952696383827734,0.9993380200536052,0.9905348264157636,0.9996221032412588,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00438158977341652,0.00011798073342736693,0.9555531295487627,0.0020157912194094197,11689.28109562397,200.27017405901123,0.00214317110813795,9.017808584603833e-05,0.01072824001312252,0.0011560820297574887,120.8,1.8737959096740233
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,phoneme,small,1489,phoneme,5,2.0,4046,1351,5,0.7390180878552972,0.9252006005073252,0.8060836501901141,0.9525029766526892,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00795685649051494,0.001598101440169436,1.0,0.0,27.26764566898346,1.2931524603320341,0.00078574725806975,7.278585568353618e-05,0.01121776103973384,0.006656785019011104,119.7,1.4181364924121813
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,physiochemical_protein,small,44963,physiochemical_protein,9,no info,33276,11313,9,no info,no info,no info,no info,regression,1.0032,0.4333,56.81,1.0032,0.3814,61.98,2.0,shap_kernel,kt_gaussian,0.01441091702434372,0.002543689485533374,0.9545166015625,0.00756085642599732,1155.018502807617,18.247060283794962,0.00034168789033657,2.590817872925609e-05,0.2502069950103759,0.003579270931518082,126.0,1.0540925533894603
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,sarcos,small,44976,sarcos,21,no info,34231,11943,21,no info,no info,no info,no info,regression,1.0382,0.0152,98.54,1.0382,0.0202,98.05,2.0,shap_kernel,kt_gaussian,0.0054943733468621105,0.0005269811949237212,0.952978515625,0.0037940287516073194,4910.628039240837,64.27345019573353,0.00118510016225712,5.209194598830361e-05,0.2914073467254638,0.04915059370814988,126.5,1.2692955176439846
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,video_transcoding,small,44974,video_transcoding,18,no info,51588,17196,18,no info,no info,no info,no info,regression,0.962,0.0103,98.93,0.962,0.0071,99.26,1.0,shap_kernel,kt_gaussian,0.004799109765180521,0.0004387168944483277,0.955498046875,0.005491961915140598,4527.590038847923,59.793421768834,0.00045356833082342,2.291357387043011e-05,5.20169882774353,0.04747250609439857,127.6,0.5163977794943224
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,wall-robot-navigation,small,1497,wall-robot-navigation,24,4.0,4092,1364,24,0.8936266170727131,0.9687619830166454,0.996334189261342,0.9999599366439056,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.00311327772925018,0.0008757859998290424,0.8765542521994135,0.013827021800052488,2007.2755630731583,36.099139179324226,0.0023509826117306303,0.00010091822402538323,0.01110503673553463,0.0006586023094628995,124.8,1.2292725943057174
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,white_wine,small,44971,white_wine,11,no info,3129,1163,11,no info,no info,no info,no info,regression,0.9906,0.6204,37.37,0.9906,0.4895,50.59,4.0,shap_kernel,kt_gaussian,0.01106716179755164,0.0019736761279891607,0.9478245915735167,0.00984595167103455,1292.223553752899,12.99298865549564,0.0017535141062564,7.998342937540423e-05,0.014385557174682559,0.0068732903249942,124.3,2.5841396591085735
128,shap,kernel,kernel_thinning,gaussian,4,32,128.0,xgboost,none,wilt,small,40983,wilt,5,2.0,3624,1206,5,0.8873239436619719,0.997132796780684,0.8208955223880597,0.99307092555332,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_gaussian,0.0041762378474577795,0.0012129477916634076,1.0,0.0,15.702251672744751,0.1452474422659362,0.00039132599767220997,2.239139039458481e-05,0.00855228900909418,0.00022425625723992886,121.5,1.5811388300841893
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,PhishingWebsites,small,4534,PhishingWebsites,30,2.0,4944,2237,30,0.9464812473662032,0.9882062092571584,0.9732711073398388,0.9962762564980224,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_inverse_multiquadric,0.00229955866235982,6.178341947277001e-05,0.9323826553419758,0.00214077890145907,1451.432655262947,125.13707703036522,0.00262656145053229,0.00010595463936078892,0.01364855766296381,0.0038444939798121997,126.9,0.9944289260117544
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,abalone,small,44956,abalone,8,no info,3132,1045,8,no info,no info,no info,no info,regression,1.083,0.4847,55.24,1.083,0.605,44.14,4.0,shap_kernel,kt_inverse_multiquadric,0.00948907267003854,0.0012602272430127304,0.9793110047846889,0.0015216347484917963,89.36873416900634,7.920157280212428,0.0004940646371360201,2.4259416331684818e-05,0.01064076423645014,0.0036038508629245114,121.7,1.8287822299126941
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,adult,small,1590,adult,14,2.0,36600,12209,14,0.6712660824165579,0.9113063528634022,0.7083179297597042,0.9263513778939948,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_inverse_multiquadric,0.00111701868429285,0.0001902962236638317,0.978310546875,0.004463661029040238,2976.6608530282974,374.04999496111105,0.00105171917188864,4.481391067815377e-05,0.2933884859085083,0.06773430698210965,126.9,1.197218999737866
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,bank-marketing,small,1461,bank-marketing,16,2.0,33908,11303,16,0.5270567531896172,0.9185136369980046,0.5512660855126609,0.9318504165733557,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_inverse_multiquadric,0.0009798007657125499,0.00015371997460649576,0.9482373046875001,0.0060162577771056885,2956.1200727939604,351.24763051578515,0.0012689488581621,5.5758333647677104e-05,0.3471179246902466,0.06115039934224114,127.9,0.3162277660168395
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,brazilian_houses,small,44990,brazilian_houses,9,no info,7807,2635,9,no info,no info,no info,no info,regression,0.2036,0.026,87.23,0.2036,0.162,20.43,4.0,shap_kernel,kt_inverse_multiquadric,0.0028823015804585,0.0003066589099677852,0.9596812144212523,0.00375706037777827,318.4577136278152,7.016500593574533,0.0008597033893383,5.2546767816352004e-05,0.01131854057312007,0.005000041432621422,122.9,1.9119507199599985
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,california_housing,small,44977,california_housing,8,no info,15480,5160,8,no info,no info,no info,no info,regression,0.9821,0.2105,78.57,0.9821,0.1628,83.42,2.0,shap_kernel,kt_inverse_multiquadric,0.006725094851590251,0.0013250249488866626,0.9855761718749999,0.0027113364760042273,303.23806858062744,7.876881280977002,0.00031785063051819,2.0933562236521433e-05,0.270252251625061,0.010539392814485857,127.2,0.9189365834726823
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,churn,small,40701,churn,20,2.0,3750,1250,20,0.793002915451895,0.921620789842939,0.8271604938271605,0.9280837102066152,classification,no info,no info,no info,no info,no info,no info,4.0,shap_kernel,kt_inverse_multiquadric,0.00207523598913496,0.00023507799197654706,0.92896,0.010795752251078553,1019.0090210437775,32.02312461794943,0.00238772516982151,0.00011792262495652772,0.011369395256042431,0.0005198236348971635,126.8,1.0327955589886444
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,cps88wages,small,44984,cps88wages,6,no info,19857,6872,6,no info,no info,no info,no info,regression,0.7557,0.5099,32.53,0.7557,0.6487,14.16,2.0,shap_kernel,kt_inverse_multiquadric,0.00222549533046764,0.00037421658846696176,0.9938037109375,0.0008607702777093976,43.34775002002716,2.254917301051948,0.00040141007615827,3.25129805810235e-05,0.28349392414093016,0.017563427296018622,124.8,1.4757295747452421
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,cpu_activity,small,44978,cpu_activity,21,no info,6144,2048,21,no info,no info,no info,no info,regression,1.1286,0.0217,98.08,1.1286,0.0256,97.73,4.0,shap_kernel,kt_inverse_multiquadric,0.00303496442270992,0.0005180223440679505,0.965830078125,0.0034690350634008563,1072.2167815685273,101.09315882804877,0.0018212149995420202,8.687823122137219e-05,0.010537409782409619,0.00045542629984949364,124.5,1.080123449734642
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,diamonds,small,44979,diamonds,9,no info,40364,13474,9,no info,no info,no info,no info,regression,1.0207,0.0231,97.74,1.0207,0.0194,98.1,2.0,shap_kernel,kt_inverse_multiquadric,0.00380430067091908,0.0011263402711775277,0.975390625,0.013011919149153953,531.3355293273926,24.605921466461393,0.00066873370459545,3.0359653724712853e-05,0.27100498676300044,0.016655266496172823,127.0,0.9428090415820631
128,shap,kernel,kernel_thinning,inverse_multiquadric,4,32,128.0,nn,none,electricity,small,151,electricity,8,2.0,33984,11328,8,0.7791288967499447,0.9039407530576442,0.9040008356836936,0.9766566503575088,classification,no info,no info,no info,no info,no info,no info,2.0,shap_kernel,kt_inverse_multiquadric,0.0034552306929381098,0.0010800396155467632,0.9603125,0.009377367639034918,291.1416339635849,40.11086088136603,0.00040630105469827003,3.461952404685824e-05,0.24425070285797115,0.018360867166152182,127.3,0.674948557710551
