dataset,repeat,method,time_explanation,time_sample_choose,n_original,n_sample,g
gaussian,3,cte_stratified_shap_kernel,505.1927168369293,0.01762986183166504,1250,256,3
gaussian,3,iid_sage_permutation,74.22032260894775,9.465217590332031e-05,1250,256,3
gaussian,3,iid_shap_kernel,525.7316069602966,9.465217590332031e-05,1250,256,3
gaussian,4,cte_sage_permutation,78.96702122688293,0.08832550048828125,1250,256,3
gaussian,4,cte_shap_kernel,519.5470328330994,0.08832550048828125,1250,256,3
gaussian,4,cte_with_predictions_sage_permutation,71.9567642211914,0.05038642883300781,1250,256,3
gaussian,4,cte_with_predictions_shap_kernel,499.8488712310791,0.05038642883300781,1250,256,3
gaussian,4,cte_stratified_sage_permutation,67.52880835533142,0.014409780502319336,1250,256,3
gaussian,4,cte_stratified_shap_kernel,521.8084003925323,0.014409780502319336,1250,256,3
gaussian,4,iid_sage_permutation,66.7384684085846,0.00012350082397460938,1250,256,3
gaussian,4,iid_shap_kernel,523.9782783985138,0.00012350082397460938,1250,256,3
gaussian,0,cte_sage_permutation,149.9204683303833,0.04644274711608887,1250,512,4
gaussian,0,cte_shap_kernel,851.3365461826324,0.04644274711608887,1250,512,4
gaussian,0,cte_with_predictions_sage_permutation,125.66121006011963,0.04425477981567383,1250,512,4
gaussian,0,cte_with_predictions_shap_kernel,846.7011966705322,0.04425477981567383,1250,512,4
gaussian,0,cte_stratified_sage_permutation,128.93371772766113,0.0048558712005615234,1250,512,4
gaussian,0,cte_stratified_shap_kernel,838.9064996242523,0.0048558712005615234,1250,512,4
gaussian,0,iid_sage_permutation,144.59411692619324,9.298324584960938e-05,1250,512,4
gaussian,0,iid_shap_kernel,884.6302847862244,9.298324584960938e-05,1250,512,4
gaussian,1,cte_sage_permutation,128.10318088531494,0.04679083824157715,1250,512,4
gaussian,1,cte_shap_kernel,886.8735101222992,0.04679083824157715,1250,512,4
gaussian,1,cte_with_predictions_sage_permutation,145.86872673034668,0.10204601287841797,1250,512,4
gaussian,1,cte_with_predictions_shap_kernel,854.1795411109924,0.10204601287841797,1250,512,4
gaussian,1,cte_stratified_sage_permutation,141.5963954925537,0.0008046627044677734,1250,512,4
gaussian,1,cte_stratified_shap_kernel,832.1385691165924,0.0008046627044677734,1250,512,4
gaussian,1,iid_sage_permutation,141.51036953926086,9.036064147949219e-05,1250,512,4
gaussian,1,iid_shap_kernel,914.0774023532867,9.036064147949219e-05,1250,512,4
gaussian,2,cte_sage_permutation,160.6959249973297,0.08876585960388184,1250,512,4
gaussian,2,cte_shap_kernel,935.3606038093567,0.08876585960388184,1250,512,4
gaussian,2,cte_with_predictions_sage_permutation,162.41532373428345,0.10392165184020996,1250,512,4
gaussian,2,cte_with_predictions_shap_kernel,951.9062206745148,0.10392165184020996,1250,512,4
gaussian,2,cte_stratified_sage_permutation,156.2253222465515,0.006357431411743164,1250,512,4
gaussian,2,cte_stratified_shap_kernel,961.0514829158783,0.006357431411743164,1250,512,4
gaussian,2,iid_sage_permutation,163.21932816505432,0.0001418590545654297,1250,512,4
gaussian,2,iid_shap_kernel,879.8434860706329,0.0001418590545654297,1250,512,4
gaussian,3,cte_sage_permutation,172.29608345031738,0.05429530143737793,1250,512,4
gaussian,3,cte_shap_kernel,904.4738101959229,0.05429530143737793,1250,512,4
gaussian,3,cte_with_predictions_sage_permutation,159.55492877960205,0.10653352737426758,1250,512,4
gaussian,3,cte_with_predictions_shap_kernel,922.4361798763275,0.10653352737426758,1250,512,4
gaussian,3,cte_stratified_sage_permutation,162.35811018943787,0.005559206008911133,1250,512,4
gaussian,3,cte_stratified_shap_kernel,953.588725566864,0.005559206008911133,1250,512,4
gaussian,3,iid_sage_permutation,152.81627202033997,0.00012922286987304688,1250,512,4
gaussian,3,iid_shap_kernel,915.9586718082428,0.00012922286987304688,1250,512,4
gaussian,4,cte_sage_permutation,149.5481357574463,0.08590841293334961,1250,512,4
gaussian,4,cte_shap_kernel,939.0871076583862,0.08590841293334961,1250,512,4
gaussian,4,cte_with_predictions_sage_permutation,146.8118236064911,0.11153626441955566,1250,512,4
gaussian,4,cte_with_predictions_shap_kernel,874.9509699344635,0.11153626441955566,1250,512,4
gaussian,4,cte_stratified_sage_permutation,148.47997665405273,0.0029540061950683594,1250,512,4
gaussian,4,cte_stratified_shap_kernel,912.1476163864136,0.0029540061950683594,1250,512,4
gaussian,4,iid_sage_permutation,142.91308856010437,0.00016188621520996094,1250,512,4
gaussian,4,iid_shap_kernel,872.5933644771576,0.00016188621520996094,1250,512,4
